F,F,T, ,d,a,t,a,",", ,F,F,T, ,x, ,a,x,i,s,[,H,z,]
-60.625,762.5
-55.625,765.0
-55.0,767.5
-54.375,770.0
-68.125,772.5
-81.25,775.0
-67.5,777.5
-53.125,780.0
-53.75,782.5
-53.75,785.0
-65.0,787.5
-76.25,790.0
-64.375,792.5
-52.5,795.0
-53.125,797.5
-53.75,800.0
-60.625,802.5
-67.5,805.0
-60.0,807.5
-51.875,810.0
-52.5,812.5
-53.125,815.0
-59.375,817.5
-65.625,820.0
-58.75,822.5
-51.25,825.0
-55.625,827.5
-60.0,830.0
-55.0,832.5
-50.0,835.0
-52.5,837.5
-54.375,840.0
-55.625,842.5
-56.875,845.0
-53.125,847.5
-48.75,850.0
-51.25,852.5
-53.75,855.0
-54.375,857.5
-55.0,860.0
-51.875,862.5
-48.125,865.0
-51.25,867.5
-53.75,870.0
-53.125,872.5
-52.5,875.0
-50.0,877.5
-46.875,880.0
-50.625,882.5
-53.75,885.0
-52.5,887.5
-50.625,890.0
-48.125,892.5
-45.625,895.0
-50.625,897.5
-55.0,900.0
-51.875,902.5
-48.125,905.0
-46.25,907.5
-44.375,910.0
-50.0,912.5
-55.0,915.0
-50.625,917.5
-46.25,920.0
-45.0,922.5
-43.125,925.0
-50.625,927.5
-57.5,930.0
-50.625,932.5
-43.75,935.0
-42.5,937.5
-41.25,940.0
-50.625,942.5
-60.0,945.0
-50.625,947.5
-41.25,950.0
-40.625,952.5
-39.375,955.0
-59.375,957.5
-79.375,960.0
-58.75,962.5
-37.5,965.0
-36.875,967.5
-36.25,970.0
-46.875,972.5
-56.875,975.0
-45.0,977.5
-32.5,980.0
-32.5,982.5
-31.875,985.0
-38.75,987.5
-45.0,990.0
-34.375,992.5
-23.75,995.0
-21.25,997.5
-18.75,1000.0
-18.125,1002.5
-17.5,1005.0
-18.75,1007.5
-20.0,1010.0
-24.375,1012.5
-28.125,1015.0
-33.75,1017.5
-38.75,1020.0
-35.0,1022.5
-30.625,1025.0
-33.75,1027.5
-36.25,1030.0
-39.375,1032.5
-42.5,1035.0
-38.75,1037.5
-35.0,1040.0
-40.0,1042.5
-44.375,1045.0
-41.25,1047.5
-38.125,1050.0
-41.25,1052.5
-44.375,1055.0
-45.0,1057.5
-45.0,1060.0
-42.5,1062.5
-40.0,1065.0
-44.375,1067.5
-48.125,1070.0
-46.875,1072.5
-45.625,1075.0
-43.75,1077.5
-41.875,1080.0
-46.25,1082.5
-50.625,1085.0
-48.75,1087.5
-46.25,1090.0
-45.0,1092.5
-43.125,1095.0
-48.75,1097.5
-53.75,1100.0
-50.625,1102.5
-46.875,1105.0
-45.625,1107.5
-44.375,1110.0
-51.25,1112.5
-57.5,1115.0
-52.5,1117.5
-47.5,1120.0
-46.875,1122.5
-45.625,1125.0
-53.75,1127.5
-61.875,1130.0
-55.0,1132.5
-48.125,1135.0
-48.125,1137.5
-47.5,1140.0
-61.875,1142.5
-76.25,1145.0
-61.875,1147.5
-47.5,1150.0
-48.125,1152.5
-48.125,1155.0
-60.625,1157.5
-73.125,1160.0
-60.625,1162.5
-48.125,1165.0
-48.75,1167.5
-48.75,1170.0
-58.125,1172.5
-67.5,1175.0
-58.125,1177.5
-48.75,1180.0
-49.375,1182.5
-50.0,1185.0
-57.5,1187.5
-64.375,1190.0
-56.875,1192.5
-48.75,1195.0
-50.0,1197.5
-51.25,1200.0
-56.25,1202.5
-60.625,1205.0
-55.0,1207.5
-49.375,1210.0
-51.25,1212.5
-52.5,1215.0
-56.25,1217.5
-59.375,1220.0
-55.0,1222.5
-50.0,1225.0
-52.5,1227.5
-54.375,1230.0
-56.25,1232.5
-57.5,1235.0
-53.75,1237.5
-50.0,1240.0
-53.125,1242.5
-56.25,1245.0
-53.125,1247.5
-50.0,1250.0
-53.125,1252.5
-56.25,1255.0
-56.25,1257.5
-56.25,1260.0
-53.75,1262.5
-50.625,1265.0
-55.0,1267.5
-58.75,1270.0
-57.5,1272.5
-55.625,1275.0
-53.75,1277.5
-51.25,1280.0
-55.625,1282.5
-60.0,1285.0
-57.5,1287.5
-55.0,1290.0
-53.75,1292.5
-51.875,1295.0
-58.125,1297.5
-63.75,1300.0
-59.375,1302.5
-54.375,1305.0
-53.125,1307.5
-51.875,1310.0
-58.125,1312.5
-64.375,1315.0
-59.375,1317.5
-54.375,1320.0
-53.75,1322.5
-52.5,1325.0
-60.0,1327.5
-67.5,1330.0
-61.25,1332.5
-55.0,1335.0
-55.0,1337.5
-54.375,1340.0
-68.75,1342.5
-82.5,1345.0
-68.125,1347.5
-53.75,1350.0
-54.375,1352.5
-54.375,1355.0
-66.875,1357.5
-78.75,1360.0
-66.875,1362.5
-54.375,1365.0
-55.0,1367.5
-55.0,1370.0
-63.125,1372.5
-71.25,1375.0
-62.5,1377.5
-53.75,1380.0
-55.0,1382.5
-55.625,1385.0
-61.875,1387.5
-68.125,1390.0
-61.25,1392.5
-54.375,1395.0
-55.625,1397.5
-56.25,1400.0
-61.25,1402.5
-65.625,1405.0
-60.0,1407.5
-54.375,1410.0
-56.875,1412.5
-58.75,1415.0
-60.625,1417.5
-62.5,1420.0
-58.75,1422.5
-54.375,1425.0
-57.5,1427.5
-60.0,1430.0
-60.0,1432.5
-60.0,1435.0
-56.875,1437.5
-53.75,1440.0
-57.5,1442.5
-60.625,1445.0
-57.5,1447.5
-54.375,1450.0
-58.125,1452.5
-61.875,1455.0
-60.625,1457.5
-58.75,1460.0
-56.875,1462.5
-54.375,1465.0
-58.75,1467.5
-62.5,1470.0
-61.25,1472.5
-59.375,1475.0
-57.5,1477.5
-55.625,1480.0
-61.875,1482.5
-67.5,1485.0
-62.5,1487.5
-56.875,1490.0
-56.25,1492.5
-55.0,1495.0
-61.25,1497.5
-67.5,1500.0
-62.5,1502.5
-56.875,1505.0
-55.625,1507.5
-54.375,1510.0
-60.0,1512.5
-65.0,1515.0
-61.875,1517.5
-58.75,1520.0
-58.125,1522.5
-56.875,1525.0
-65.0,1527.5
-73.125,1530.0
-65.625,1532.5
-58.125,1535.0
-58.125,1537.5
-57.5,1540.0
-71.25,1542.5
-85.0,1545.0
-71.25,1547.5
-57.5,1550.0
-58.125,1552.5
-58.125,1555.0
-64.375,1557.5
-70.0,1560.0
-63.125,1562.5
-55.625,1565.0
-56.875,1567.5
-57.5,1570.0
-64.375,1572.5
-70.625,1575.0
-63.75,1577.5
-56.25,1580.0
-57.5,1582.5
-58.125,1585.0
-64.375,1587.5
-70.0,1590.0
-63.125,1592.5
-56.25,1595.0
-57.5,1597.5
-58.75,1600.0
-65.0,1602.5
-70.625,1605.0
-64.375,1607.5
-57.5,1610.0
-59.375,1612.5
-61.25,1615.0
-63.75,1617.5
-66.25,1620.0
-61.875,1622.5
-57.5,1625.0
-60.625,1627.5
-63.125,1630.0
-63.125,1632.5
-63.125,1635.0
-60.625,1637.5
-57.5,1640.0
-61.875,1642.5
-65.625,1645.0
-63.125,1647.5
-60.625,1650.0
-58.75,1652.5
-56.25,1655.0
-60.0,1657.5
-63.125,1660.0
-60.625,1662.5
-57.5,1665.0
-61.25,1667.5
-65.0,1670.0
-63.75,1672.5
-62.5,1675.0
-60.625,1677.5
-58.75,1680.0
-65.625,1682.5
-72.5,1685.0
-66.25,1687.5
-59.375,1690.0
-58.75,1692.5
-57.5,1695.0
-65.625,1697.5
-73.125,1700.0
-66.25,1702.5
-59.375,1705.0
-58.75,1707.5
-57.5,1710.0
-66.25,1712.5
-75.0,1715.0
-67.5,1717.5
-59.375,1720.0
-58.75,1722.5
-58.125,1725.0
